source_ip,dest_ip,packet_size,time_diff
74.123.154.158,10.8.0.6,704,0.14686400000027788
10.8.0.6,74.123.153.33,544,0.9223400000000765
74.123.154.158,10.8.0.6,495,0.2399319999999534
10.8.0.6,209.197.3.15,522,1.4215189999999893
10.8.0.6,74.123.154.158,671,0.3092349999997168
209.197.3.15,10.8.0.6,354,1.4211420000001453
10.8.0.6,74.123.154.158,675,0.099018000000342
10.8.0.6,74.123.154.158,684,0.0019869999996444676
10.8.0.6,74.123.154.158,594,0.0008170000000973232
10.8.0.6,74.123.154.158,707,0.02799600000025748
74.123.154.158,10.8.0.6,359,0.15758699999969394
10.8.0.6,74.123.154.158,684,0.038681999999880645
10.8.0.6,74.123.154.158,694,0.03547900000012305
74.123.154.158,10.8.0.6,359,0.09861200000023018
74.123.154.158,10.8.0.6,359,0.0032889999997678387
74.123.154.158,10.8.0.6,99,0.003343000000313623
74.123.153.33,10.8.0.6,42,0.8268520000001445
74.123.154.158,10.8.0.6,359,0.025337999999919703
10.8.0.6,74.123.154.158,605,0.06976699999995617
10.8.0.6,74.123.154.158,607,8.799999977782136e-05
10.8.0.6,74.123.154.158,613,3.500000002532033e-05
10.8.0.6,74.123.154.158,607,0.00038600000016231206
74.123.154.158,10.8.0.6,359,0.04288899999983187
10.8.0.6,74.123.153.33,694,0.34905399999979636
10.8.0.6,74.123.154.158,607,0.041908000000148604
74.123.154.158,10.8.0.6,359,0.030737000000044645
10.8.0.6,74.123.154.158,601,0.029830999999830965
74.123.154.158,10.8.0.6,150,0.07096499999988737
74.123.154.158,10.8.0.6,637,0.001702000000022963
10.8.0.6,74.123.154.158,600,0.09628199999997378
10.8.0.6,74.123.154.158,604,0.002175000000079308
74.123.154.158,10.8.0.6,280,0.040508000000045286
74.123.153.33,10.8.0.6,986,0.20581099999981234
10.8.0.6,74.123.154.158,606,0.018271999999797117
74.123.154.158,10.8.0.6,526,0.028536000000258355
10.8.0.6,74.123.154.158,576,0.031081999999969412
74.123.154.158,10.8.0.6,636,0.09706899999991947
10.8.0.6,74.123.154.158,626,0.10822000000007392
74.123.154.158,10.8.0.6,538,0.05091499999980442
10.8.0.6,74.123.154.158,621,0.03443100000004051
