source_ip,dest_ip,packet_size,time_diff
222.73.244.121,10.8.0.6,1107,0.00037400000019260915
10.8.0.6,222.73.244.121,449,0.3963190000004033
10.8.0.6,222.73.244.121,452,3.799999967668555e-05
222.73.244.121,10.8.0.6,916,0.19434099999989485
222.73.244.121,10.8.0.6,184,0.012471000000005006
222.73.244.121,10.8.0.6,180,0.08800299999984418
222.73.244.121,10.8.0.6,79,0.05291200000010576
222.73.244.121,10.8.0.6,1264,0.010975000000144064
163.171.140.206,10.8.0.6,1395,1211.1369289999998
10.8.0.6,222.73.244.121,409,0.3649239999999736
10.8.0.6,222.73.244.121,448,0.011664999999993597
222.73.244.121,10.8.0.6,1279,0.3079760000000533
